Time[s], Channel 0,,Call interval,In-code,,,Call Interval,,In-Code
25.4467045,1,,4.436291667,,,,,,
25.44705321,0,,,0.34871,,,,,
25.44816617,1,,1.461666667,,,,,,
25.44851679,0,,,0.35062,,,,,
25.45260517,1,,4.439,,,,,,
25.45295608,0,,,0.35091,,,,,
25.45605508,1,,3.449916667,,,,,,
25.45640463,0,,,0.34955,,,,,
25.45950267,1,,3.447583333,,,,,,
25.45985313,0,,,0.35046,,,,,
25.46295321,1,,3.450541667,,,,,,
25.463302,0,,,0.34879,,,,,
25.46740338,1,,4.450166667,,,,,,
25.46775371,0,,,0.35033,,,,,
25.46862942,1,,1.226041667,,,,,,
25.4689785,0,,,0.34908,,,,,
25.47206263,1,,3.433208333,,,,,,
25.47241179,0,,,0.34916,,,,,
25.47328904,1,,1.226416667,,,,,,
25.47363904,0,,,0.35,,,,,
25.47772225,1,,4.433208333,,,,,,
25.47807267,0,,,0.35042,,,,,
25.4789485,1,,1.22625,,,,,,
25.47929979,0,,,0.35129,,,,,
25.48338721,1,,4.438708333,,,,,,
25.48373663,0,,,0.34942,,,,,
25.48683413,1,,3.446916667,,,,,,
25.48718496,0,,,0.35083,,,,,
25.49028,1,,3.445875,,,,,,
25.49063021,0,,,0.35021,,,,,
25.49372108,1,,3.441083333,,,,,,
25.49407025,0,,,0.34917,,,,,
25.49716583,1,,3.44475,,,,,,
25.49751508,0,,,0.34925,,,,,
25.50161313,1,,4.447291667,,,,,,
25.50196171,0,,,0.34858,,,,,
25.50283679,1,,1.223666667,,,,,,
25.50318675,0,,,0.34996,,,,,
25.506274,1,,3.437208333,,,,,,
25.5066245,0,,,0.3505,,,,,
25.50750071,1,,1.226708333,,,,,,
25.50785058,0,,,0.34987,,,,,
25.51193588,1,,4.435166667,,,,,,
25.51228529,0,,,0.34941,,,,,
25.51538558,1,,3.449708333,,,,,,
25.51573542,0,,,0.34984,,,,,
25.5188365,1,,3.450916667,,,,,,
25.519186,0,,,0.3495,,,,,
25.52228367,1,,3.447166667,,,,,,
25.52263379,0,,,0.35012,,,,,
25.52573433,1,,3.450666667,,,,,,
25.526085,0,,,0.35067,,,,,
25.53018329,1,,4.448958333,,,,,,
25.53053258,0,,,0.34929,,,,,
25.531407,1,,1.223708333,,,,,,
25.53175533,0,,,0.34833,,,,,
25.53484075,1,,3.43375,,,,,,
25.53519171,0,,,0.35096,,,,,
25.53606563,1,,1.224875,,,,,,
25.53641479,0,,,0.34916,,,,,
25.54050054,1,,4.434916667,,,,,,
25.540851,0,,,0.35046,,,,,
25.54196304,1,,1.4625,,,,,,
25.54231317,0,,,0.35013,,,,,
25.54639413,1,,4.431083333,,,,,,
25.54674538,0,,,0.35125,,,,,
25.54984225,1,,3.448125,,,,,,
25.55019154,0,,,0.34929,,,,,
25.55328838,1,,3.446125,,,,,,
25.55363971,0,,,0.35133,,,,,
25.55673775,1,,3.449375,,,,,,
25.55708821,0,,,0.35046,,,,,
25.56118579,1,,4.448041667,,,,,,
25.56153517,0,,,0.34938,,,,,
25.56241229,1,,1.2265,,,,,,
25.56276113,0,,,0.34884,,,,,
25.56584613,1,,3.433833333,,,,,,
25.56619621,0,,,0.35008,,,,,
25.56707338,1,,1.22725,,,,,,
25.56742333,0,,,0.34995,,,,,
25.57150679,1,,4.433416667,,,,,,
25.57185733,0,,,0.35054,,,,,
25.57296975,1,,1.462958333,,,,,,
25.57332046,0,,,0.35071,,,,,
25.57740379,1,,4.434041667,,,,,,
25.577754,0,,,0.35021,,,,,
25.58085383,1,,3.450041667,,,,,,
25.58120358,0,,,0.34975,,,,,
25.58430121,1,,3.447375,,,,,,
25.58465071,0,,,0.3495,,,,,
25.587749,1,,3.447791667,,,,,,
25.5880985,0,,,0.3495,,,,,
25.5921965,1,,4.4475,,,,,,
25.59254788,0,,,0.35138,,,,,
25.59342608,1,,1.229583333,,,,,,
25.59377508,0,,,0.349,,,,,
25.59686067,1,,3.434583333,,,,,,
25.5972095,0,,,0.34883,,,,,
25.59808742,1,,1.22675,,,,,,
25.59843667,0,,,0.34925,,,,,
25.60152463,1,,3.437208333,,,,,,
25.60187492,0,,,0.35029,,,,,
25.60275446,1,,1.229833333,,,,,,
25.60310529,0,,,0.35083,,,,,
25.60718433,1,,4.429875,,,,,,
25.60753479,0,,,0.35046,,,,,
25.61062396,1,,3.439625,,,,,,
25.61097304,0,,,0.34908,,,,,
25.61406963,1,,3.445666667,,,,,,
25.61442025,0,,,0.35062,,,,,
25.61751883,1,,3.449208333,,,,,,
25.6178685,0,,,0.34967,,,,,
25.62096913,1,,3.450291667,,,,,,
25.62131979,0,,,0.35066,,,,,
25.62541813,1,,4.449,,,,,,
25.62576783,0,,,0.3497,,,,,
25.6266425,1,,1.224375,,,,,,
25.62699275,0,,,0.35025,,,,,
25.63008104,1,,3.438541667,,,,,,
25.63043083,0,,,0.34979,,,,,
25.63130563,1,,1.224583333,,,,,,
25.63165675,0,,,0.35112,,,,,
25.63574313,1,,4.4375,,,,,,
25.63609392,0,,,0.35079,,,,,
25.63918879,1,,3.445666667,,,,,,
25.63953767,0,,,0.34888,,,,,
25.64263479,1,,3.446,,,,,,
25.6429835,0,,,0.34871,,,,,
25.64608321,1,,3.448416667,,,,,,
25.64643279,0,,,0.34958,,,,,
25.64953083,1,,3.447625,,,,,,
25.64987954,0,,,0.34871,,,,,
25.65397579,1,,4.444958333,,,,,,
25.65432633,0,,,0.35054,,,,,
25.65520242,1,,1.226625,,,,,,
25.65555108,0,,,0.34866,,,,,
25.65863496,1,,3.432541667,,,,,,
25.65898633,0,,,0.35137,,,,,
25.65986188,1,,1.226916667,,,,,,
25.66021071,0,,,0.34883,,,,,
25.66429433,1,,4.432458333,,,,,,
25.66464246,0,,,0.34813,,,,,
25.66575529,1,,1.460958333,,,,,,
25.66610658,0,,,0.35129,,,,,
25.67019225,1,,4.436958333,,,,,,
25.67054313,0,,,0.35088,,,,,
25.673646,1,,3.45375,,,,,,
25.67399508,0,,,0.34908,,,,,
25.67709367,1,,3.447666667,,,,,,
25.677444,0,,,0.35033,,,,,
25.6805445,1,,3.450833333,,,,,,
25.68089338,0,,,0.34888,,,,,
25.68499,1,,4.4455,,,,,,
25.68534121,0,,,0.35121,,,,,
25.68622058,1,,1.230583333,,,,,,
25.68656888,0,,,0.3483,,,,,
25.68965579,1,,3.435208333,,,,,,
25.69000579,0,,,0.35,,,,,
25.69088208,1,,1.226291667,,,,,,
25.69123158,0,,,0.3495,,,,,
25.69431871,1,,3.436625,,,,,,
25.69466938,0,,,0.35067,,,,,
25.69554458,1,,1.225875,,,,,,
25.69589525,0,,,0.35067,,,,,
25.69997938,1,,4.434791667,,,,,,
25.70032917,0,,,0.34979,,,,,
25.70342654,1,,3.447166667,,,,,,
25.7037755,0,,,0.34896,,,,,
25.70687654,1,,3.45,,,,,,
25.70722654,0,,,0.35,,,,,
25.71032283,1,,3.446291667,,,,,,
25.71067196,0,,,0.34913,,,,,
25.71377071,1,,3.447875,,,,,,
25.7141215,0,,,0.35079,,,,,
25.71821542,1,,4.444708333,,,,,,
25.71856546,0,,,0.35004,,,,,
25.71943646,1,,1.221041667,,,,,,
25.71978542,0,,,0.34896,,,,,
25.72286025,1,,3.423791667,,,,,,
25.72320933,0,,,0.34908,,,,,
25.72408354,1,,1.223291667,,,,,,
25.72443338,0,,,0.34984,,,,,
25.7285125,1,,4.428958333,,,,,,
25.72886192,0,,,0.34942,,,,,
25.73195842,1,,3.445916667,,,,,,
25.73230783,0,,,0.34941,,,,,
25.73540679,1,,3.448375,,,,,,
25.735756,0,,,0.34921,,,,,
25.73885475,1,,3.447958333,,,,,,
25.73920546,0,,,0.35071,,,,,
25.74230179,1,,3.447041667,,,,,,
25.7426505,0,,,0.34871,,,,,
25.74674763,1,,4.445833333,,,,,,
25.74709754,0,,,0.34991,,,,,
25.74797246,1,,1.224833333,,,,,,
25.74832183,0,,,0.34937,,,,,
25.75140963,1,,3.437166667,,,,,,
25.75175942,0,,,0.34979,,,,,
25.75263617,1,,1.226541667,,,,,,
25.7529855,0,,,0.34933,,,,,
25.7570745,1,,4.438333333,,,,,,
25.7574255,0,,,0.351,,,,,
25.75853717,1,,1.462666667,,,,,,
25.75888696,0,,,0.34979,,,,,
25.762977,1,,4.439833333,,,,,,
25.76332729,0,,,0.35029,,,,,
25.76642313,1,,3.446125,,,,,,
25.76677179,0,,,0.34866,,,,,
25.76987121,1,,3.448083333,,,,,,
25.77022379,0,,,0.35258,,,,,
25.7733225,1,,3.451291667,,,,,,
25.77367133,0,,,0.34883,,,,,
25.77776938,1,,4.446875,,,,,,
25.77811921,0,,,0.34983,,,,,
25.77899508,1,,1.225708333,,,,,,
25.77934592,0,,,0.35084,,,,,
25.78243067,1,,3.435583333,,,,,,
25.78278104,0,,,0.35037,,,,,
25.78365783,1,,1.227166667,,,,,,
25.78400867,0,,,0.35084,,,,,
25.78809313,1,,4.435291667,,,,,,
25.78844304,0,,,0.34991,,,,,
25.78955488,1,,1.46175,,,,,,
25.78990454,0,,,0.34966,,,,,
25.79399083,1,,4.435958333,,,,,,
25.79434217,0,,,0.35134,,,,,
25.79744054,1,,3.449708333,,,,,,
25.79778892,0,,,0.34838,,,,,
25.80088467,1,,3.444125,,,,,,
25.80123429,0,,,0.34962,,,,,
25.80433279,1,,3.448125,,,,,,
25.80468204,0,,,0.34925,,,,,
25.80878054,1,,4.44775,,,,,,
25.80913067,0,,,0.35013,,,,,
25.81000754,1,,1.227,,,,,,
25.81035675,0,,,0.34921,,,,,
25.81344058,1,,3.433041667,,,,,,
25.81379213,0,,,0.35155,,,,,
25.81467108,1,,1.2305,,,,,,
25.81502042,0,,,0.34934,,,,,
25.81810579,1,,3.434708333,,,,,,
25.818456,0,,,0.35021,,,,,
25.81933213,1,,1.226333333,,,,,,
25.81968217,0,,,0.35004,,,,,
25.82376667,1,,4.434541667,,,,,,
25.82411529,0,,,0.34862,,,,,
25.82721175,1,,3.445083333,,,,,,
25.82756121,0,,,0.34946,,,,,
25.83065688,1,,3.445125,,,,,,
25.83100625,0,,,0.34937,,,,,
25.83409879,1,,3.441916667,,,,,,
25.83444746,0,,,0.34867,,,,,
25.83753413,1,,3.435333333,,,,,,
25.83788604,0,,,0.35191,,,,,
25.84198754,1,,4.453416667,,,,,,
25.84233704,0,,,0.3495,,,,,
25.84321213,1,,1.224583333,,,,,,
25.84356229,0,,,0.35016,,,,,
25.8466505,1,,3.438375,,,,,,
25.84700129,0,,,0.35079,,,,,
25.84787533,1,,1.224833333,,,,,,
25.84822529,0,,,0.34996,,,,,
25.85231242,1,,4.437083333,,,,,,
25.85266183,0,,,0.34941,,,,,
25.85575842,1,,3.446,,,,,,
25.85610725,0,,,0.34883,,,,,
25.85920888,1,,3.450458333,,,,,,
25.85955796,0,,,0.34908,,,,,
25.86265958,1,,3.450708333,,,,,,
25.86301063,0,,,0.35105,,,,,
25.86610658,1,,3.447,,,,,,
25.86645617,0,,,0.34959,,,,,
25.87055354,1,,4.446958333,,,,,,
25.87090392,0,,,0.35038,,,,,
25.87178083,1,,1.227291667,,,,,,
25.87213025,0,,,0.34942,,,,,
25.87521963,1,,3.438791667,,,,,,
25.87556863,0,,,0.349,,,,,
25.87644392,1,,1.224291667,,,,,,
25.87679413,0,,,0.35021,,,,,
25.88087683,1,,4.432916667,,,,,,
25.88122608,0,,,0.34925,,,,,
25.88233738,1,,1.460541667,,,,,,
25.88268792,0,,,0.35054,,,,,
25.88677075,1,,4.433375,,,,,,
25.88712175,0,,,0.351,,,,,
25.89022288,1,,3.452125,,,,,,
25.89057217,0,,,0.34929,,,,,
25.89367079,1,,3.447916667,,,,,,
25.89402071,0,,,0.34992,,,,,
25.89711829,1,,3.4475,,,,,,
25.89746767,0,,,0.34938,,,,,
25.90156921,1,,4.450916667,,,,,,
25.90191954,0,,,0.35033,,,,,
25.90279675,1,,1.227541667,,,,,,
25.9031445,0,,,0.34775,,,,,
25.90622896,1,,3.432208333,,,,,,
25.90657908,0,,,0.35012,,,,,
25.90745442,1,,1.225458333,,,,,,
25.90780217,0,,,0.34775,,,,,
25.91088504,1,,3.430625,,,,,,
25.91123592,0,,,0.35088,,,,,
25.91211146,1,,1.226416667,,,,,,
25.91246017,0,,,0.34871,,,,,
25.91653879,1,,4.427333333,,,,,,
25.91688975,0,,,0.35096,,,,,
25.91998879,1,,3.45,,,,,,
25.92033779,0,,,0.349,,,,,
25.9234375,1,,3.448708333,,,,,,
25.92378629,0,,,0.34879,,,,,
25.92688471,1,,3.447208333,,,,,,
25.92723342,0,,,0.34871,,,,,
25.93032992,1,,3.445208333,,,,,,
25.93068042,0,,,0.3505,,,,,
25.93478146,1,,4.451541667,,,,,,
25.93513092,0,,,0.34946,,,,,
25.93600554,1,,1.224083333,,,,,,
25.93635458,0,,,0.34904,,,,,
25.93944088,1,,3.435333333,,,,,,
25.93978942,0,,,0.34854,,,,,
25.94066392,1,,1.223041667,,,,,,
25.94101383,0,,,0.34991,,,,,
25.94510004,1,,4.436125,,,,,,
25.94544892,0,,,0.34888,,,,,
25.94854063,1,,3.440583333,,,,,,
25.94889008,0,,,0.34945,,,,,
25.95197979,1,,3.439166667,,,,,,
25.95232858,0,,,0.34879,,,,,
25.95542708,1,,3.447291667,,,,,,
25.95577642,0,,,0.34934,,,,,
25.95887417,1,,3.447083333,,,,,,
25.95922379,0,,,0.34962,,,,,
25.96331996,1,,4.445791667,,,,,,
25.96366963,0,,,0.34967,,,,,
25.96454763,1,,1.227666667,,,,,,
25.96489704,0,,,0.34941,,,,,
25.96798029,1,,3.432666667,,,,,,
25.96833067,0,,,0.35038,,,,,
25.96920833,1,,1.228041667,,,,,,
25.96955713,0,,,0.3488,,,,,
25.97363863,1,,4.430291667,,,,,,
25.9739895,0,,,0.35087,,,,,
25.97510167,1,,1.463041667,,,,,,
25.97545167,0,,,0.35,,,,,
25.97953183,1,,4.430166667,,,,,,
25.97988217,0,,,0.35034,,,,,
25.98298217,1,,3.450333333,,,,,,
25.98333271,0,,,0.35054,,,,,
25.98642721,1,,3.445041667,,,,,,
25.98677792,0,,,0.35071,,,,,
25.98987646,1,,3.44925,,,,,,
25.99022579,0,,,0.34933,,,,,
25.99432342,1,,4.446958333,,,,,,
25.99467238,0,,,0.34896,,,,,
25.99554696,1,,1.223541667,,,,,,
25.99589642,0,,,0.34946,,,,,
25.99898238,1,,3.435416667,,,,,,
25.99933375,0,,,0.35137,,,,,
26.0002105,1,,1.228125,,,,,,
26.00055917,0,,,0.34867,,,,,
26.00464667,1,,4.436166667,,,,,,
26.00499717,0,,,0.3505,,,,,
26.0061055,1,,1.458833333,,,,,,
26.00645588,0,,,0.35038,,,,,
26.01053567,1,,4.430166667,,,,,,
26.01088554,0,,,0.34987,,,,,
26.01398625,1,,3.450583333,,,,,,
26.01433504,0,,,0.34879,,,,,
26.01743267,1,,3.446416667,,,,,,
26.01778454,0,,,0.35187,,,,,
26.02088371,1,,3.451041667,,,,,,
26.02123225,0,,,0.34854,,,,,
26.02533042,1,,4.446708333,,,,,,
26.02568063,0,,,0.35021,,,,,
26.02655638,1,,1.225958333,,,,,,
26.02690658,0,,,0.3502,,,,,
26.02998838,1,,3.432,,,,,,
26.03033971,0,,,0.35133,,,,,
26.03121546,1,,1.227083333,,,,,,
26.03156621,0,,,0.35075,,,,,
26.0346535,1,,3.438041667,,,,,,
26.03500229,0,,,0.34879,,,,,
26.03587954,1,,1.226041667,,,,,,
26.03622842,0,,,0.34888,,,,,
26.04031333,1,,4.433791667,,,,,,
26.040663,0,,,0.34967,,,,,
26.04376313,1,,3.449791667,,,,,,
26.04411317,0,,,0.35004,,,,,
26.04720933,1,,3.446208333,,,,,,
26.04755942,0,,,0.35009,,,,,
26.05065829,1,,3.448958333,,,,,,
26.0510095,0,,,0.35121,,,,,
26.05410604,1,,3.44775,,,,,,
26.05445654,0,,,0.3505,,,,,
26.0585565,1,,4.450458333,,,,,,
26.05890671,0,,,0.35021,,,,,
26.05978204,1,,1.225541667,,,,,,
26.06013213,0,,,0.35009,,,,,
26.06321167,1,,3.429625,,,,,,
26.06356054,0,,,0.34887,,,,,
26.06443188,1,,1.220208333,,,,,,
26.06478225,0,,,0.35037,,,,,
26.06886204,1,,4.430166667,,,,,,
26.06921163,0,,,0.34959,,,,,
26.07230196,1,,3.439916667,,,,,,
26.07265163,0,,,0.34967,,,,,
26.07574833,1,,3.446375,,,,,,
26.07609838,0,,,0.35005,,,,,
26.07919683,1,,3.4485,,,,,,
26.07954796,0,,,0.35113,,,,,
26.08264588,1,,3.449041667,,,,,,
26.0829965,0,,,0.35062,,,,,
26.08709629,1,,4.450416667,,,,,,
26.08744625,0,,,0.34996,,,,,
26.08832442,1,,1.228125,,,,,,
26.08867425,0,,,0.34983,,,,,
26.0917605,1,,3.436083333,,,,,,
26.09211142,0,,,0.35092,,,,,
26.09299054,1,,1.230041667,,,,,,
26.09334125,0,,,0.35071,,,,,
26.09742708,1,,4.436541667,,,,,,
26.09777796,0,,,0.35088,,,,,
26.09889029,1,,1.463208333,,,,,,
26.09924117,0,,,0.35088,,,,,
26.10331942,1,,4.429125,,,,,,
26.10366879,0,,,0.34937,,,,,
26.10676825,1,,3.448833333,,,,,,
26.10711771,0,,,0.34946,,,,,
26.110216,1,,3.44775,,,,,,
26.11056638,0,,,0.35038,,,,,
26.11366363,1,,3.447625,,,,,,
26.11401279,0,,,0.34916,,,,,
26.11811196,1,,4.448333333,,,,,,
26.11846192,0,,,0.34996,,,,,
26.11933738,1,,1.225416667,,,,,,
26.11968667,0,,,0.34929,,,,,
26.12277196,1,,3.434583333,,,,,,
26.12312217,0,,,0.35021,,,,,
26.12399854,1,,1.226583333,,,,,,
26.12434696,0,,,0.34842,,,,,
26.12743458,1,,3.436041667,,,,,,
26.12778446,0,,,0.34988,,,,,
26.12866113,1,,1.226541667,,,,,,
26.12900988,0,,,0.34875,,,,,
26.13309683,1,,4.435708333,,,,,,
26.13344683,0,,,0.35,,,,,
26.13654442,1,,3.447583333,,,,,,
26.136894,0,,,0.34958,,,,,
26.13998892,1,,3.4445,,,,,,
26.14033992,0,,,0.351,,,,,
26.14343971,1,,3.450791667,,,,,,
26.14379079,0,,,0.35108,,,,,
26.14688717,1,,3.447458333,,,,,,
26.14723754,0,,,0.35037,,,,,
26.15133704,1,,4.449875,,,,,,
26.15168588,0,,,0.34884,,,,,
26.15256025,1,,1.223208333,,,,,,
26.15290983,0,,,0.34958,,,,,
26.15599821,1,,3.437958333,,,,,,
26.15634925,0,,,0.35104,,,,,
26.1572235,1,,1.225291667,,,,,,
26.15757454,0,,,0.35104,,,,,
26.16166158,1,,4.438083333,,,,,,
26.16201313,0,,,0.35155,,,,,
26.16511042,1,,3.448833333,,,,,,
26.16546129,0,,,0.35087,,,,,
26.16855883,1,,3.448416667,,,,,,
26.16890783,0,,,0.349,,,,,
26.17200433,1,,3.4455,,,,,,
26.17235429,0,,,0.34996,,,,,
26.17544963,1,,3.445291667,,,,,,
26.17580058,0,,,0.35095,,,,,
26.17989125,1,,4.441625,,,,,,
26.18024163,0,,,0.35038,,,,,
26.18111983,1,,1.228583333,,,,,,
26.18146983,0,,,0.35,,,,,
26.184557,1,,3.437166667,,,,,,
26.18490683,0,,,0.34983,,,,,
26.18578492,1,,1.227916667,,,,,,
26.18613388,0,,,0.34896,,,,,
26.19021954,1,,4.434625,,,,,,
26.19056946,0,,,0.34992,,,,,
26.19168154,1,,1.462,,,,,,
26.19203071,0,,,0.34917,,,,,
26.19611588,1,,4.434333333,,,,,,
26.19646638,0,,,0.3505,,,,,
26.19956671,1,,3.450833333,,,,,,
26.19991729,0,,,0.35058,,,,,
26.20301375,1,,3.447041667,,,,,,
26.20336583,0,,,0.35208,,,,,
26.206465,1,,3.45125,,,,,,
26.20681492,0,,,0.34992,,,,,
26.21091175,1,,4.44675,,,,,,
26.21126108,0,,,0.34933,,,,,
26.2121365,1,,1.22475,,,,,,
26.21248558,0,,,0.34908,,,,,
26.2155735,1,,3.437,,,,,,
26.21592388,0,,,0.35038,,,,,
26.21680054,1,,1.227041667,,,,,,
26.21715033,0,,,0.34979,,,,,
26.2212365,1,,4.435958333,,,,,,
26.22158688,0,,,0.35038,,,,,
26.2226995,1,,1.463,,,,,,
26.22304875,0,,,0.34925,,,,,
26.22713483,1,,4.435333333,,,,,,
26.22748458,0,,,0.34975,,,,,
26.23058188,1,,3.447041667,,,,,,
26.23093142,0,,,0.34954,,,,,
26.23402879,1,,3.446916667,,,,,,
26.23437979,0,,,0.351,,,,,
26.23747638,1,,3.447583333,,,,,,
26.23782571,0,,,0.34933,,,,,
26.24092142,1,,3.445041667,,,,,,
26.24127104,0,,,0.34962,,,,,
26.24536958,1,,4.448166667,,,,,,
26.24572075,0,,,0.35117,,,,,
26.2465945,1,,1.224916667,,,,,,
26.24694567,0,,,0.35117,,,,,
26.25003221,1,,3.437708333,,,,,,
26.25038233,0,,,0.35012,,,,,
26.25125633,1,,1.224125,,,,,,
26.25160692,0,,,0.35059,,,,,
26.25569554,1,,4.439208333,,,,,,
26.25604496,0,,,0.34942,,,,,
26.25914054,1,,3.445,,,,,,
26.25949013,0,,,0.34959,,,,,
26.26258946,1,,3.448916667,,,,,,
26.26293842,0,,,0.34896,,,,,
26.26603292,1,,3.443458333,,,,,,
26.26638296,0,,,0.35004,,,,,
26.26948275,1,,3.449833333,,,,,,
26.26983204,0,,,0.34929,,,,,
26.27392988,1,,4.447125,,,,,,
26.27427879,0,,,0.34891,,,,,
26.27515546,1,,1.225583333,,,,,,
26.27550521,0,,,0.34975,,,,,
26.27858871,1,,3.43325,,,,,,
26.27894008,0,,,0.35137,,,,,
26.27981483,1,,1.226125,,,,,,
26.28016575,0,,,0.35092,,,,,
26.28425133,1,,4.4365,,,,,,
26.28460021,0,,,0.34888,,,,,
26.28769746,1,,3.446125,,,,,,
26.28804733,0,,,0.34987,,,,,
26.29114075,1,,3.443291667,,,,,,
26.29149167,0,,,0.35092,,,,,
26.294582,1,,3.44125,,,,,,
26.2949335,0,,,0.3515,,,,,
26.29803254,1,,3.450541667,,,,,,
26.29838167,0,,,0.34913,,,,,
26.30248067,1,,4.448125,,,,,,
26.30283117,0,,,0.3505,,,,,
26.30370463,1,,1.223958333,,,,,,
26.30405675,0,,,0.35212,,,,,
26.30714296,1,,3.438333333,,,,,,
26.30749367,0,,,0.35071,,,,,
26.30836979,1,,1.226833333,,,,,,
26.30871983,0,,,0.35004,,,,,
26.31280692,1,,4.437125,,,,,,
26.31315567,0,,,0.34875,,,,,
26.31426621,1,,1.459291667,,,,,,
26.31461708,0,,,0.35087,,,,,
26.31870046,1,,4.43425,,,,,,
26.319051,0,,,0.35054,,,,,
26.32214175,1,,3.441291667,,,,,,
26.32249125,0,,,0.3495,,,,,
26.32559008,1,,3.448333333,,,,,,
26.32593875,0,,,0.34867,,,,,
26.32903767,1,,3.447583333,,,,,,
26.32938713,0,,,0.34946,,,,,
26.33348667,1,,4.449,,,,,,
26.33383733,0,,,0.35066,,,,,
26.33471271,1,,1.226041667,,,,,,
26.3350625,0,,,0.34979,,,,,
26.33814888,1,,3.436166667,,,,,,
26.33849992,0,,,0.35104,,,,,
26.33937542,1,,1.226541667,,,,,,
26.33972604,0,,,0.35062,,,,,
26.34281221,1,,3.436791667,,,,,,
26.34316283,0,,,0.35062,,,,,
26.34403788,1,,1.225666667,,,,,,
26.34438892,0,,,0.35104,,,,,
26.34847521,1,,4.437333333,,,,,,
26.34882588,0,,,0.35067,,,,,
26.35192575,1,,3.450541667,,,,,,
26.35227596,0,,,0.35021,,,,,
26.35537367,1,,3.447916667,,,,,,
26.35572429,0,,,0.35062,,,,,
26.35882292,1,,3.44925,,,,,,
26.35917329,0,,,0.35037,,,,,
26.36227296,1,,3.450041667,,,,,,
26.36262238,0,,,0.34942,,,,,
26.36672113,1,,4.448166667,,,,,,
26.36707129,0,,,0.35016,,,,,
26.36794633,1,,1.225208333,,,,,,
26.36829529,0,,,0.34896,,,,,
26.371381,1,,3.434666667,,,,,,
26.37173125,0,,,0.35025,,,,,
26.37260767,1,,1.226666667,,,,,,
26.37295675,0,,,0.34908,,,,,
26.37704192,1,,4.43425,,,,,,
26.37739196,0,,,0.35004,,,,,
26.38048908,1,,3.447166667,,,,,,
26.38083804,0,,,0.34896,,,,,
26.38393529,1,,3.446208333,,,,,,
26.38428708,0,,,0.35179,,,,,
26.38738788,1,,3.452583333,,,,,,
26.38773763,0,,,0.34975,,,,,
26.39083413,1,,3.44625,,,,,,
26.39118358,0,,,0.34945,,,,,
26.39528138,1,,4.44725,,,,,,
26.39563154,0,,,0.35016,,,,,
26.396506,1,,1.224625,,,,,,
26.39685713,0,,,0.35113,,,,,
26.39994558,1,,3.439583333,,,,,,
26.40029483,0,,,0.34925,,,,,
26.40116804,1,,1.222458333,,,,,,
26.4015175,0,,,0.34946,,,,,
26.40560163,1,,4.433583333,,,,,,
26.40595017,0,,,0.34854,,,,,
26.40704817,1,,1.446541667,,,,,,
26.40739842,0,,,0.35025,,,,,
26.41147438,1,,4.426208333,,,,,,
26.41182371,0,,,0.34933,,,,,
26.41492067,1,,3.446291667,,,,,,
26.41527,0,,,0.34933,,,,,
26.418367,1,,3.446333333,,,,,,
26.41871629,0,,,0.34929,,,,,
26.42181454,1,,3.447541667,,,,,,
26.42216379,0,,,0.34925,,,,,
26.42626133,1,,4.446791667,,,,,,
26.42661025,0,,,0.34892,,,,,
26.42748421,1,,1.222875,,,,,,
26.4278345,0,,,0.35029,,,,,
26.43092475,1,,3.440541667,,,,,,
26.43127404,0,,,0.34929,,,,,
26.43215267,1,,1.227916667,,,,,,
26.43250246,0,,,0.34979,,,,,
26.43658988,1,,4.437208333,,,,,,
26.43693975,0,,,0.34987,,,,,
26.43804913,1,,1.45925,,,,,,
26.43840017,0,,,0.35104,,,,,
26.44248588,1,,4.43675,,,,,,
26.44283542,0,,,0.34954,,,,,
26.44593229,1,,3.446416667,,,,,,
26.44628325,0,,,0.35096,,,,,
26.44938342,1,,3.451125,,,,,,
26.44973242,0,,,0.349,,,,,
26.45282875,1,,3.445333333,,,,,,
26.45317929,0,,,0.35054,,,,,
26.45627967,1,,3.450916667,,,,,,
26.45662854,0,,,0.34887,,,,,
26.46072788,1,,4.448208333,,,,,,
26.46107838,0,,,0.3505,,,,,
26.46195246,1,,1.224583333,,,,,,
26.46230229,0,,,0.34983,,,,,
26.46538688,1,,3.434416667,,,,,,
26.465736,0,,,0.34912,,,,,
26.46661163,1,,1.22475,,,,,,
26.46696233,0,,,0.3507,,,,,
26.47105225,1,,4.440625,,,,,,
26.47140283,0,,,0.35058,,,,,
26.47450067,1,,3.448416667,,,,,,
26.47485221,0,,,0.35154,,,,,
26.47794454,1,,3.443875,,,,,,
26.47829508,0,,,0.35054,,,,,
26.48139621,1,,3.451666667,,,,,,
26.481745,0,,,0.34879,,,,,
26.484842,1,,3.445791667,,,,,,
26.48519283,0,,,0.35083,,,,,
26.48928904,1,,4.447041667,,,,,,
26.48963879,0,,,0.34975,,,,,
26.49051275,1,,1.223708333,,,,,,
26.49086271,0,,,0.34996,,,,,
26.493951,1,,3.43825,,,,,,
26.49429996,0,,,0.34896,,,,,
26.495173,1,,1.222,,,,,,
26.49552363,0,,,0.35063,,,,,
26.49960971,1,,4.436708333,,,,,,
26.4999585,0,,,0.34879,,,,,
26.50305483,1,,3.445125,,,,,,
26.50340446,0,,,0.34963,,,,,
26.50650171,1,,3.446875,,,,,,
26.50685221,0,,,0.3505,,,,,
26.50994192,1,,3.440208333,,,,,,
26.51029221,0,,,0.35029,,,,,
26.513393,1,,3.451083333,,,,,,
26.51374317,0,,,0.35017,,,,,
26.51783667,1,,4.443666667,,,,,,
